date,product_id,product_name,category,price,cost_price,units_sold,revenue,discount_percent,stock_available,competitor_price,rating,review_count,is_promoted,day_of_week,month,is_weekend,is_holiday,season,days_since_launch
2023-05-03,P016,Electronics_Product_16,Electronics,5158.81,3211.08,222,1145256.4,8.16,222,5132.23,4.29,69,0,Wednesday,5,0,0,Spring,557
2023-05-03,P039,Electronics_Product_39,Electronics,11007.39,6813.39,431,4744185.66,4.85,431,12544.69,4.58,102,0,Wednesday,5,0,0,Spring,752
2023-05-03,P002,Fashion_Product_2,Fashion,1595.62,1068.5,288,459539.74,8.45,288,2014.83,4.27,100,0,Wednesday,5,0,0,Spring,765
2023-05-03,P025,Fashion_Product_25,Fashion,883.6,637.86,574,507187.86,14.54,574,1063.31,4.33,80,1,Wednesday,5,0,0,Spring,596
2023-05-04,P038,Fashion_Product_38,Fashion,2237.71,1407.99,414,926410.69,4.16,414,2649.43,4.62,114,0,Thursday,5,0,0,Spring,802
2023-05-04,P025,Fashion_Product_25,Fashion,1067.39,637.86,382,407744.72,3.96,382,1204.86,4.32,82,0,Thursday,5,0,0,Spring,597
2023-05-04,P017,Home_Product_17,Home,3451.78,2317.76,262,904366.34,8.39,262,4293.58,4.46,72,0,Thursday,5,0,0,Spring,574
2023-05-04,P012,Electronics_Product_12,Electronics,13328.71,8347.11,261,3478793.09,5.63,321,13365.66,4.19,69,0,Thursday,5,0,0,Spring,494
2023-05-04,P040,Electronics_Product_40,Electronics,3261.67,2065.59,358,1167679.56,5.48,358,3682.82,4.19,94,0,Thursday,5,0,0,Spring,724
2023-05-04,P005,Sports_Product_5,Sports,2452.79,1596.71,211,517538.48,6.69,211,2864.52,4.12,88,0,Thursday,5,0,0,Spring,601
2023-05-04,P019,Electronics_Product_19,Electronics,4767.6,2989.92,194,924913.93,8.41,194,5280.21,4.62,110,0,Thursday,5,0,0,Spring,845
2023-05-04,P013,Home_Product_13,Home,2334.62,1447.92,171,399220.3,0.05,171,2349.85,4.28,75,0,Thursday,5,0,0,Spring,594
2023-05-04,P014,Electronics_Product_14,Electronics,13060.05,8781.01,281,3669872.72,7.36,281,14743.32,4.04,82,0,Thursday,5,0,0,Spring,692
2023-05-04,P027,Fashion_Product_27,Fashion,1597.34,1044.35,255,407320.71,5.07,255,1917.29,4.39,84,0,Thursday,5,0,0,Spring,675
2023-05-04,P035,Fashion_Product_35,Fashion,2336.69,1559.78,510,1191713.16,9.85,510,2564.33,4.64,69,0,Thursday,5,0,0,Spring,495
2023-05-05,P015,Electronics_Product_15,Electronics,13343.99,8471.94,464,6191613.54,9.68,464,14175.22,4.18,80,0,Friday,5,0,0,Spring,584
2023-05-05,P002,Fashion_Product_2,Fashion,1623.3,1068.5,272,441537.9,7.66,272,1958.68,4.57,101,0,Friday,5,0,0,Spring,767
2023-05-05,P036,Electronics_Product_36,Electronics,8329.62,5645.44,176,1466013.6,8.43,271,9627.67,3.92,73,0,Friday,5,0,0,Spring,630
2023-05-05,P048,Sports_Product_48,Sports,1835.47,1134.9,128,234939.52,3.29,128,1820.26,4.22,63,0,Friday,5,0,0,Spring,495
2023-05-05,P027,Fashion_Product_27,Fashion,1618.64,1044.35,179,289736.84,9.27,179,1807.42,4.15,92,0,Friday,5,0,0,Spring,676
2023-05-05,P001,Electronics_Product_1,Electronics,12656.09,8645.14,332,4201823.29,8.88,332,13837.77,4.11,90,0,Friday,5,0,0,Spring,666
2023-05-05,P004,Sports_Product_4,Sports,2954.47,2048.13,146,431352.17,11.24,146,3713.74,4.06,86,1,Friday,5,0,0,Spring,663
2023-05-05,P015,Electronics_Product_15,Electronics,13706.0,8471.94,261,3577265.76,6.25,261,15680.04,4.57,81,0,Friday,5,0,0,Spring,584
2023-05-05,P010,Sports_Product_10,Sports,3829.42,2327.83,112,428895.46,1.48,203,4409.65,3.91,79,0,Friday,5,0,0,Spring,590
2023-05-05,P048,Sports_Product_48,Sports,1831.15,1134.9,176,322282.77,2.09,176,2026.48,4.28,65,0,Friday,5,0,0,Spring,495
2023-05-05,P036,Electronics_Product_36,Electronics,9712.35,5645.44,214,2078443.35,0.29,214,9546.2,4.66,83,0,Friday,5,0,0,Spring,630
2023-05-06,P025,Fashion_Product_25,Fashion,1062.08,637.86,332,352610.23,0.28,456,1145.62,3.87,77,0,Saturday,5,1,0,Spring,599
2023-05-06,P022,Beauty_Product_22,Beauty,1257.47,844.1,201,252751.33,7.56,201,1370.55,4.43,89,0,Saturday,5,1,0,Spring,655
2023-05-06,P017,Home_Product_17,Home,3729.35,2317.76,179,667553.39,6.24,236,3672.33,3.76,77,0,Saturday,5,1,0,Spring,576
2023-05-06,P015,Electronics_Product_15,Electronics,13839.99,8471.94,314,4345756.34,1.83,314,14176.31,4.09,80,0,Saturday,5,1,0,Spring,585
2023-05-06,P014,Electronics_Product_14,Electronics,13404.44,8781.01,328,4396654.84,8.97,328,15477.5,4.01,90,0,Saturday,5,1,0,Spring,694
2023-05-06,P001,Electronics_Product_1,Electronics,14205.25,8645.14,460,6534414.51,1.65,460,14463.93,4.16,83,0,Saturday,5,1,0,Spring,667
2023-05-06,P015,Electronics_Product_15,Electronics,13194.66,8471.94,353,4657716.29,8.14,353,14203.89,4.23,75,0,Saturday,5,1,0,Spring,585
2023-05-06,P005,Sports_Product_5,Sports,1868.15,1596.71,215,401651.86,27.66,215,2549.96,4.31,80,1,Saturday,5,1,0,Spring,603
2023-05-06,P027,Fashion_Product_27,Fashion,1098.2,1044.35,160,175712.77,34.68,160,1769.78,4.03,89,1,Saturday,5,1,0,Spring,677
2023-05-06,P021,Electronics_Product_21,Electronics,11381.77,6921.66,326,3710455.94,3.18,488,13078.33,3.92,77,0,Saturday,5,1,0,Spring,595
2023-05-06,P039,Electronics_Product_39,Electronics,11458.92,6813.39,286,3277250.73,0.8,286,13027.84,3.98,112,0,Saturday,5,1,0,Spring,755
2023-05-07,P019,Electronics_Product_19,Electronics,4684.28,2989.92,147,688588.84,5.0,147,5642.44,4.52,114,0,Sunday,5,1,0,Spring,848
2023-05-07,P010,Sports_Product_10,Sports,3470.15,2327.83,146,506641.22,9.15,146,4238.71,4.48,87,0,Sunday,5,1,0,Spring,592
2023-05-07,P042,Electronics_Product_42,Electronics,8997.06,5324.06,355,3193957.64,0.11,355,8750.25,4.56,78,0,Sunday,5,1,0,Spring,610
2023-05-07,P041,Electronics_Product_41,Electronics,3178.15,2037.97,200,635630.93,6.6,200,3547.64,4.85,96,0,Sunday,5,1,0,Spring,731
2023-05-08,P040,Electronics_Product_40,Electronics,3401.68,2065.59,197,670131.57,0.33,331,3842.26,3.97,92,0,Monday,5,0,0,Spring,728
2023-05-08,P006,Fashion_Product_6,Fashion,1211.05,864.42,395,478364.88,12.57,395,1377.83,4.14,85,1,Monday,5,0,0,Spring,688
2023-05-08,P045,Home_Product_45,Home,1142.07,706.94,299,341479.4,7.31,299,1171.26,4.09,68,0,Monday,5,0,0,Spring,509
2023-05-08,P037,Electronics_Product_37,Electronics,6322.95,4230.83,248,1568091.21,7.45,386,6862.19,3.99,91,0,Monday,5,0,0,Spring,698
2023-05-08,P045,Home_Product_45,Home,1018.58,706.94,257,261774.92,9.26,257,1279.63,4.53,67,0,Monday,5,0,0,Spring,509
2023-05-08,P004,Sports_Product_4,Sports,3053.65,2048.13,80,244291.88,6.31,86,3677.93,3.83,94,0,Monday,5,0,0,Spring,666
2023-05-08,P015,Electronics_Product_15,Electronics,13568.38,8471.94,494,6702778.56,6.52,494,15580.39,4.32,73,0,Monday,5,0,0,Spring,587
2023-05-08,P048,Sports_Product_48,Sports,1891.62,1134.9,85,160787.66,2.69,177,2005.83,3.95,62,0,Monday,5,0,0,Spring,498
2023-05-08,P046,Beauty_Product_46,Beauty,560.91,512.48,148,83014.19,33.42,148,937.16,4.8,69,1,Monday,5,0,0,Spring,512
2023-05-08,P001,Electronics_Product_1,Electronics,10515.75,8645.14,295,3102147.45,28.23,295,14065.81,4.63,90,1,Monday,5,0,0,Spring,669
2023-05-08,P040,Electronics_Product_40,Electronics,1990.03,2065.59,257,511437.46,39.7,257,3327.98,4.33,96,1,Monday,5,0,0,Spring,728
2023-05-08,P041,Electronics_Product_41,Electronics,3313.81,2037.97,311,1030596.12,4.09,311,3317.21,4.99,91,0,Monday,5,0,0,Spring,732
2023-05-08,P028,Electronics_Product_28,Electronics,10791.25,6382.15,332,3582695.84,2.13,332,11433.02,4.49,105,0,Monday,5,0,0,Spring,762
2023-05-09,P048,Sports_Product_48,Sports,1658.84,1134.9,139,230579.32,9.4,139,1886.5,4.48,66,0,Tuesday,5,0,0,Spring,499
2023-05-09,P033,Electronics_Product_33,Electronics,13353.27,8159.62,298,3979275.92,3.64,298,13271.96,4.29,66,0,Tuesday,5,0,0,Spring,511
2023-05-09,P025,Fashion_Product_25,Fashion,828.28,637.86,333,275818.37,18.45,333,1156.34,4.18,78,1,Tuesday,5,0,0,Spring,602
2023-05-09,P017,Home_Product_17,Home,3635.67,2317.76,124,450822.64,1.29,194,3989.93,3.7,81,0,Tuesday,5,0,0,Spring,579
2023-05-09,P045,Home_Product_45,Home,1071.62,706.94,120,128594.9,6.54,279,1122.71,3.99,72,0,Tuesday,5,0,0,Spring,510
2023-05-09,P028,Electronics_Product_28,Electronics,10421.62,6382.15,291,3032692.68,3.1,291,11504.99,4.31,105,0,Tuesday,5,0,0,Spring,763
2023-05-09,P017,Home_Product_17,Home,3894.88,2317.76,309,1203517.26,1.29,317,3760.34,4.06,75,0,Tuesday,5,0,0,Spring,579
2023-05-09,P021,Electronics_Product_21,Electronics,11129.64,6921.66,341,3795208.67,4.04,341,12439.25,4.42,78,0,Tuesday,5,0,0,Spring,598
2023-05-09,P024,Electronics_Product_24,Electronics,10503.21,7053.16,321,3371530.09,8.47,321,12220.58,4.04,110,0,Tuesday,5,0,0,Spring,824
2023-05-10,P031,Fashion_Product_31,Fashion,2624.51,1642.22,318,834594.09,2.48,318,2923.76,4.47,105,0,Wednesday,5,0,0,Spring,798
2023-05-10,P015,Electronics_Product_15,Electronics,13924.91,8471.94,217,3021704.87,1.38,368,15928.47,3.92,80,0,Wednesday,5,0,0,Spring,589
2023-05-10,P005,Sports_Product_5,Sports,1624.5,1596.71,126,204687.18,39.63,126,2753.12,4.44,78,1,Wednesday,5,0,0,Spring,607
2023-05-10,P045,Home_Product_45,Home,818.08,706.94,164,134164.34,33.41,164,1318.09,4.39,66,1,Wednesday,5,0,0,Spring,511
2023-05-10,P044,Home_Product_44,Home,2607.17,1569.81,285,743042.91,2.04,285,2836.9,4.55,94,0,Wednesday,5,0,0,Spring,620
2023-05-10,P013,Home_Product_13,Home,2216.55,1447.92,96,212788.54,8.8,201,2621.98,3.82,73,0,Wednesday,5,0,0,Spring,600
2023-05-10,P009,Beauty_Product_9,Beauty,1348.56,873.91,202,272409.58,3.56,202,1663.9,4.45,82,0,Wednesday,5,0,0,Spring,586
2023-05-10,P034,Electronics_Product_34,Electronics,10659.68,8329.16,280,2984711.43,19.97,280,13424.72,4.55,74,1,Wednesday,5,0,0,Spring,577
2023-05-10,P025,Fashion_Product_25,Fashion,1027.81,637.86,196,201450.9,5.39,371,1046.72,3.98,84,0,Wednesday,5,0,0,Spring,603
2023-05-10,P022,Beauty_Product_22,Beauty,1318.56,844.1,272,358647.25,8.41,272,1489.06,4.42,92,0,Wednesday,5,0,0,Spring,659
2023-05-10,P041,Electronics_Product_41,Electronics,3285.37,2037.97,320,1051319.1,2.17,320,3580.93,4.44,101,0,Wednesday,5,0,0,Spring,734
2023-05-11,P031,Fashion_Product_31,Fashion,2629.09,1642.22,554,1456515.48,4.0,554,2953.09,5.0,103,0,Thursday,5,0,0,Spring,799
2023-05-11,P044,Home_Product_44,Home,2499.45,1569.81,390,974783.77,3.16,390,2514.54,4.1,88,0,Thursday,5,0,0,Spring,621
2023-05-11,P029,Fashion_Product_29,Fashion,1012.0,663.92,498,503976.39,6.09,498,1069.9,4.18,92,0,Thursday,5,0,0,Spring,718
2023-05-11,P030,Home_Product_30,Home,1554.29,917.76,119,184961.07,2.04,119,1475.91,4.36,90,0,Thursday,5,0,0,Spring,674
2023-05-11,P011,Electronics_Product_11,Electronics,5119.43,3462.44,175,895899.78,9.47,242,5834.66,3.93,72,0,Thursday,5,0,0,Spring,597
2023-05-11,P029,Fashion_Product_29,Fashion,1119.65,663.92,497,556464.13,1.56,548,1120.15,4.06,93,0,Thursday,5,0,0,Spring,718
2023-05-11,P027,Fashion_Product_27,Fashion,1722.79,1044.35,194,334220.5,1.03,194,1786.35,4.21,87,0,Thursday,5,0,0,Spring,682
2023-05-11,P025,Fashion_Product_25,Fashion,966.62,637.86,448,433044.79,8.77,448,1191.38,4.31,78,0,Thursday,5,0,0,Spring,604
2023-05-11,P023,Fashion_Product_23,Fashion,1472.76,916.79,139,204714.09,3.12,174,1513.46,3.85,105,0,Thursday,5,0,0,Spring,799
2023-05-11,P042,Electronics_Product_42,Electronics,8255.82,5324.06,221,1824536.54,2.6,436,8925.73,3.98,79,0,Thursday,5,0,0,Spring,614
2023-05-12,P027,Fashion_Product_27,Fashion,1630.6,1044.35,215,350579.5,7.62,215,1981.72,4.35,98,0,Friday,5,0,0,Spring,683
2023-05-12,P034,Electronics_Product_34,Electronics,12833.3,8329.16,169,2168828.52,9.36,212,14792.24,3.85,74,0,Friday,5,0,0,Spring,579
2023-05-12,P002,Fashion_Product_2,Fashion,1831.48,1068.5,193,353476.07,1.38,193,1844.21,4.04,104,0,Friday,5,0,0,Spring,774
2023-05-12,P038,Fashion_Product_38,Fashion,2269.53,1407.99,340,771641.36,3.74,340,2311.41,4.74,110,0,Friday,5,0,0,Spring,810
2023-05-12,P037,Electronics_Product_37,Electronics,7082.66,4230.83,400,2833062.83,0.55,400,7971.45,4.1,92,0,Friday,5,0,0,Spring,702
2023-05-12,P010,Sports_Product_10,Sports,2322.0,2327.83,184,427248.33,38.87,184,4347.56,4.05,70,1,Friday,5,0,0,Spring,597
2023-05-12,P038,Fashion_Product_38,Fashion,2290.17,1407.99,312,714533.59,1.59,312,2328.93,4.16,122,0,Friday,5,0,0,Spring,810
2023-05-12,P047,Fashion_Product_47,Fashion,1092.54,778.97,364,397684.55,18.03,364,1481.4,5.0,75,1,Friday,5,0,0,Spring,554
2023-05-13,P044,Home_Product_44,Home,2322.44,1569.81,421,977748.32,8.09,421,2507.32,4.48,88,0,Saturday,5,1,0,Spring,623
2023-05-13,P034,Electronics_Product_34,Electronics,12511.3,8329.16,297,3715855.64,7.58,297,13469.96,4.65,80,0,Saturday,5,1,0,Spring,580
2023-05-13,P017,Home_Product_17,Home,2780.33,2317.76,186,517142.11,29.45,186,4058.87,4.6,82,1,Saturday,5,1,0,Spring,583
2023-05-13,P028,Electronics_Product_28,Electronics,8381.4,6382.15,253,2120494.78,20.68,253,11193.03,4.85,104,1,Saturday,5,1,0,Spring,767
2023-05-13,P042,Electronics_Product_42,Electronics,8316.24,5324.06,298,2478239.01,9.44,298,9887.25,4.15,78,0,Saturday,5,1,0,Spring,616
2023-05-13,P036,Electronics_Product_36,Electronics,8685.07,5645.44,239,2075730.76,8.63,239,9260.14,4.22,79,0,Saturday,5,1,0,Spring,638
2023-05-13,P017,Home_Product_17,Home,3785.14,2317.76,227,859227.3,4.67,227,3839.7,4.41,78,0,Saturday,5,1,0,Spring,583
2023-05-13,P035,Fashion_Product_35,Fashion,2295.12,1559.78,574,1317401.55,13.48,574,2478.33,4.54,65,1,Saturday,5,1,0,Spring,504
2023-05-13,P030,Home_Product_30,Home,1452.7,917.76,99,143817.57,1.27,198,1608.05,3.96,89,0,Saturday,5,1,0,Spring,676
2023-05-14,P004,Sports_Product_4,Sports,3279.87,2048.13,90,295188.21,2.58,90,3696.86,4.41,91,0,Sunday,5,1,0,Spring,672
2023-05-14,P016,Electronics_Product_16,Electronics,5083.05,3211.08,240,1219933.01,9.09,240,5951.41,4.02,76,0,Sunday,5,1,0,Spring,568
2023-05-14,P037,Electronics_Product_37,Electronics,6509.81,4230.83,494,3215844.67,3.92,494,6704.61,4.56,94,0,Sunday,5,1,0,Spring,704
2023-05-14,P049,Electronics_Product_49,Electronics,6462.34,4255.68,168,1085672.86,7.32,234,7571.3,3.95,104,0,Sunday,5,1,0,Spring,713
2023-05-14,P014,Electronics_Product_14,Electronics,13634.26,8781.01,302,4117546.18,6.77,348,15051.88,3.86,87,0,Sunday,5,1,0,Spring,702
2023-05-14,P034,Electronics_Product_34,Electronics,11901.91,8329.16,253,3011184.49,18.31,253,14345.21,3.99,83,1,Sunday,5,1,0,Spring,581
2023-05-14,P030,Home_Product_30,Home,1396.71,917.76,167,233250.12,6.69,167,1661.45,4.36,96,0,Sunday,5,1,0,Spring,677
2023-05-14,P046,Beauty_Product_46,Beauty,780.23,512.48,160,124837.57,8.21,160,980.8,4.19,67,0,Sunday,5,1,0,Spring,518
2023-05-14,P014,Electronics_Product_14,Electronics,12546.72,8781.01,269,3375068.11,12.03,269,15673.83,4.04,97,1,Sunday,5,1,0,Spring,702
2023-05-14,P030,Home_Product_30,Home,1399.07,917.76,107,149700.87,8.62,107,1458.4,4.02,86,0,Sunday,5,1,0,Spring,677
2023-05-14,P011,Electronics_Product_11,Electronics,5071.68,3462.44,170,862186.43,8.62,170,6297.74,4.72,83,0,Sunday,5,1,0,Spring,600
2023-05-14,P049,Electronics_Product_49,Electronics,6506.47,4255.68,201,1307801.41,4.6,201,7692.73,4.08,95,0,Sunday,5,1,0,Spring,713
2023-05-14,P050,Fashion_Product_50,Fashion,2315.82,1398.44,334,773482.95,2.4,334,2431.76,4.84,102,0,Sunday,5,1,0,Spring,720
2023-05-14,P008,Fashion_Product_8,Fashion,1529.75,984.85,468,715923.95,3.35,504,1647.33,3.86,102,0,Sunday,5,1,0,Spring,733
2023-05-14,P028,Electronics_Product_28,Electronics,6584.5,6382.15,269,1771229.51,38.23,269,12226.56,4.27,99,1,Sunday,5,1,0,Spring,768
2023-05-14,P004,Sports_Product_4,Sports,3464.48,2048.13,137,474633.13,3.03,137,3272.67,4.52,87,0,Sunday,5,1,0,Spring,672
2023-05-15,P012,Electronics_Product_12,Electronics,12510.43,8347.11,207,2589658.6,8.52,207,15173.15,4.54,65,0,Monday,5,0,0,Spring,505
2023-05-15,P001,Electronics_Product_1,Electronics,14447.9,8645.14,443,6400420.48,3.71,443,15816.92,4.48,93,0,Monday,5,0,0,Spring,676
2023-05-15,P006,Fashion_Product_6,Fashion,1310.56,864.42,350,458697.42,9.15,350,1484.15,4.15,100,0,Monday,5,0,0,Spring,695
2023-05-15,P035,Fashion_Product_35,Fashion,2468.06,1559.78,588,1451219.73,5.56,588,2657.85,4.2,61,0,Monday,5,0,0,Spring,506
2023-05-15,P033,Electronics_Product_33,Electronics,12644.36,8159.62,283,3578353.6,5.67,283,14905.93,4.1,69,0,Monday,5,0,0,Spring,517
2023-05-16,P050,Fashion_Product_50,Fashion,2119.22,1398.44,313,663314.3,8.96,371,2225.66,4.31,97,0,Tuesday,5,0,0,Spring,722
2023-05-16,P031,Fashion_Product_31,Fashion,2572.91,1642.22,420,1080623.34,8.5,420,2634.7,4.33,112,0,Tuesday,5,0,0,Spring,804
2023-05-16,P020,Home_Product_20,Home,1368.8,836.53,126,172469.14,3.35,126,1375.34,4.63,96,0,Tuesday,5,0,0,Spring,727
2023-05-16,P020,Home_Product_20,Home,1361.75,836.53,102,138898.6,5.38,102,1526.54,4.16,95,0,Tuesday,5,0,0,Spring,727
2023-05-17,P031,Fashion_Product_31,Fashion,2729.25,1642.22,267,728710.11,0.76,393,3040.49,3.85,109,0,Wednesday,5,0,0,Spring,805
2023-05-17,P005,Sports_Product_5,Sports,2469.03,1596.71,127,313566.54,2.85,127,2791.94,4.46,89,0,Wednesday,5,0,0,Spring,614
2023-05-17,P001,Electronics_Product_1,Electronics,14710.84,8645.14,162,2383155.96,2.19,370,14488.95,3.91,89,0,Wednesday,5,0,0,Spring,678
2023-05-17,P024,Electronics_Product_24,Electronics,10626.36,7053.16,235,2497194.84,6.86,235,13448.33,4.39,104,0,Wednesday,5,0,0,Spring,832
2023-05-17,P018,Electronics_Product_18,Electronics,6507.73,3822.73,223,1451223.64,1.84,420,6998.06,3.92,124,0,Wednesday,5,0,0,Spring,826
2023-05-17,P025,Fashion_Product_25,Fashion,1064.85,637.86,556,592057.79,2.93,556,1024.84,4.77,79,0,Wednesday,5,0,0,Spring,610
2023-05-18,P008,Fashion_Product_8,Fashion,1505.83,984.85,621,935117.42,3.95,621,1691.27,4.35,101,0,Thursday,5,0,0,Spring,737
2023-05-18,P030,Home_Product_30,Home,1395.38,917.76,146,203725.41,7.53,146,1648.51,4.35,83,0,Thursday,5,0,0,Spring,681
2023-05-18,P037,Electronics_Product_37,Electronics,7098.79,4230.83,186,1320375.72,1.04,312,7080.45,3.79,97,0,Thursday,5,0,0,Spring,708
2023-05-18,P004,Sports_Product_4,Sports,3280.58,2048.13,111,364144.83,0.46,111,3925.04,4.49,84,0,Thursday,5,0,0,Spring,676
2023-05-18,P032,Fashion_Product_32,Fashion,2513.01,1630.33,331,831805.14,11.53,565,2658.68,3.71,110,1,Thursday,5,0,0,Spring,824
2023-05-18,P010,Sports_Product_10,Sports,3561.61,2327.83,204,726568.36,9.53,204,3752.24,4.65,75,0,Thursday,5,0,0,Spring,603
2023-05-18,P040,Electronics_Product_40,Electronics,3430.68,2065.59,343,1176723.93,1.79,343,3590.18,4.57,98,0,Thursday,5,0,0,Spring,738
2023-05-18,P028,Electronics_Product_28,Electronics,9947.83,6382.15,299,2974401.12,6.46,299,12040.14,4.91,98,0,Thursday,5,0,0,Spring,772
2023-05-18,P037,Electronics_Product_37,Electronics,6438.98,4230.83,326,2099107.87,4.81,326,6719.87,4.08,89,0,Thursday,5,0,0,Spring,708
2023-05-18,P033,Electronics_Product_33,Electronics,12300.43,8159.62,248,3050506.09,6.44,248,14742.55,4.06,72,0,Thursday,5,0,0,Spring,520
2023-05-18,P003,Electronics_Product_3,Electronics,4699.58,2828.64,425,1997322.9,3.56,425,4935.43,4.01,70,0,Thursday,5,0,0,Spring,559
2023-05-18,P031,Fashion_Product_31,Fashion,2724.1,1642.22,349,950711.59,2.13,349,2625.42,4.43,105,0,Thursday,5,0,0,Spring,806
2023-05-19,P026,Home_Product_26,Home,1559.86,937.16,160,249578.33,3.22,160,1544.19,4.7,78,0,Friday,5,0,0,Spring,586
2023-05-19,P003,Electronics_Product_3,Electronics,2890.21,2828.64,470,1358397.38,39.09,470,5353.24,4.14,71,1,Friday,5,0,0,Spring,560
2023-05-19,P034,Electronics_Product_34,Electronics,12154.57,8329.16,197,2394450.48,13.18,197,13862.13,4.2,80,1,Friday,5,0,0,Spring,586
2023-05-19,P021,Electronics_Product_21,Electronics,10986.62,6921.66,293,3219078.52,7.36,293,12179.11,4.34,80,0,Friday,5,0,0,Spring,608
2023-05-19,P006,Fashion_Product_6,Fashion,1019.03,864.42,463,471812.25,31.42,463,1638.1,4.48,97,1,Friday,5,0,0,Spring,699
2023-05-19,P031,Fashion_Product_31,Fashion,2512.97,1642.22,304,763943.48,3.74,498,3004.26,3.89,116,0,Friday,5,0,0,Spring,807
2023-05-19,P006,Fashion_Product_6,Fashion,988.04,864.42,319,315185.82,29.71,319,1465.77,4.55,100,1,Friday,5,0,0,Spring,699
2023-05-19,P021,Electronics_Product_21,Electronics,10790.16,6921.66,383,4132631.42,8.28,383,12607.41,4.31,80,0,Friday,5,0,0,Spring,608
2023-05-20,P036,Electronics_Product_36,Electronics,8844.57,5645.44,212,1875049.36,5.64,212,10533.38,4.46,91,0,Saturday,5,1,0,Spring,645
2023-05-20,P008,Fashion_Product_8,Fashion,1360.81,984.85,702,955287.97,14.41,702,1667.09,4.88,95,1,Saturday,5,1,0,Spring,739
2023-05-20,P043,Fashion_Product_43,Fashion,1695.71,1485.34,252,427318.23,31.75,252,2837.57,3.93,78,1,Saturday,5,1,0,Spring,615
2023-05-20,P045,Home_Product_45,Home,1061.49,706.94,316,335431.92,12.94,316,1122.01,4.56,68,1,Saturday,5,1,0,Spring,521
2023-05-20,P003,Electronics_Product_3,Electronics,4681.6,2828.64,281,1315529.27,3.45,281,5404.85,4.18,72,0,Saturday,5,1,0,Spring,561
2023-05-20,P034,Electronics_Product_34,Electronics,13196.51,8329.16,216,2850446.98,0.9,335,15322.94,3.92,75,0,Saturday,5,1,0,Spring,587
2023-05-20,P040,Electronics_Product_40,Electronics,3276.95,2065.59,263,861838.67,2.41,263,3534.12,4.22,102,0,Saturday,5,1,0,Spring,740
2023-05-21,P010,Sports_Product_10,Sports,3492.85,2327.83,154,537898.82,7.89,154,3982.79,4.37,73,0,Sunday,5,1,0,Spring,606
2023-05-21,P017,Home_Product_17,Home,3743.35,2317.76,170,636369.5,4.76,170,4259.2,4.47,87,0,Sunday,5,1,0,Spring,591
2023-05-21,P039,Electronics_Product_39,Electronics,10706.68,6813.39,480,5139206.07,4.14,480,11180.36,4.33,109,0,Sunday,5,1,0,Spring,770
2023-05-21,P033,Electronics_Product_33,Electronics,13528.37,8159.62,246,3327979.37,4.74,246,13938.39,4.76,75,0,Sunday,5,1,0,Spring,523
2023-05-21,P013,Home_Product_13,Home,1971.56,1447.92,118,232643.52,19.4,118,2484.77,4.72,79,1,Sunday,5,1,0,Spring,611
2023-05-21,P009,Beauty_Product_9,Beauty,1402.01,873.91,157,220116.19,2.6,157,1655.26,4.54,81,0,Sunday,5,1,0,Spring,597
2023-05-21,P002,Fashion_Product_2,Fashion,1578.79,1068.5,246,388381.4,9.36,246,1829.23,4.87,107,0,Sunday,5,1,0,Spring,783
2023-05-21,P043,Fashion_Product_43,Fashion,1753.31,1485.34,208,364688.87,30.81,208,2487.43,4.63,80,1,Sunday,5,1,0,Spring,616
2023-05-21,P047,Fashion_Product_47,Fashion,1084.66,778.97,415,450134.54,12.69,415,1461.93,4.97,71,1,Sunday,5,1,0,Spring,563
2023-05-21,P036,Electronics_Product_36,Electronics,9018.82,5645.44,387,3490282.0,8.3,387,10588.05,4.43,86,0,Sunday,5,1,0,Spring,646
2023-05-21,P038,Fashion_Product_38,Fashion,2196.07,1407.99,342,751056.49,3.75,342,2623.19,4.31,107,0,Sunday,5,1,0,Spring,819
2023-05-21,P012,Electronics_Product_12,Electronics,13444.72,8347.11,194,2608275.02,7.28,265,15337.01,3.95,66,0,Sunday,5,1,0,Spring,511
2023-05-21,P020,Home_Product_20,Home,1310.52,836.53,166,217546.06,7.35,166,1418.84,4.12,98,0,Sunday,5,1,0,Spring,732
2023-05-21,P023,Fashion_Product_23,Fashion,1516.45,916.79,303,459485.5,2.21,303,1459.5,4.21,113,0,Sunday,5,1,0,Spring,809
2023-05-21,P017,Home_Product_17,Home,3854.95,2317.76,246,948318.0,2.04,246,3939.63,4.21,76,0,Sunday,5,1,0,Spring,591
